Country,Variable,Year,PercentageValue,Air_pollution_MM3,Dwellings_without_basic_facilities_%,Educational_attainment_%_Men,Educational_attainment_%_Total,Educational_attainment_%_Wemen,Employees_working_very_long_hours_%_Men,Employees_working_very_long_hours_%_Total,Employees_working_very_long_hours_%_Wemen,Employment_rate_%_Men,Employment_rate_%_Total,Employment_rate_%_Wemen,safety_at_night_%_M,safety_at_night_%_T,safety_at_night_%_F,Homicide_rate_M,Homicide_rate_T,Homicide_rate_F,Household_net_income,Household_net_wealth,Housing _xpenditure_%,Labour_market_insecurity_High%,Labour_market_insecurity_Low%,Labour_market_insecurity_M%,Labour_market_insecurity_T%,Labour_market_insecurity_F%,Life_expectancy_M,Life_expectancy_T,Life_expectancy_F,Life_satisfaction_high,Life_satisfaction_low,Life_satisfaction_M,Life_satisfaction_T,Life_satisfaction_F,Long_unemployment_rate_%_M,Long_unemployment_rate_%_T,Long_unemployment_rate_%_F,Personal earnings,Quality of support network_High_%,Quality of support network_Low_%,Quality of support network_M_%,Quality of support network_T_%,Quality of support network_F_%,Rooms_per_person,Self_reported_health_High_%,Self_reported_health_Low_%,Self_reported_health_M_%,Self_reported_health_T_%,Self_reported_health_F_%,Stakeholder_engagement_for_developing _egulations,Student skills_high,Student skills_low,Student skills_M,Student skills_T,Student skills_F,Time_devoted_to _eisure_and_personal_care_M,Time_devoted_to _eisure_and_personal_care_T,Time_devoted_to _eisure_and_personal_care_F,Voter turnout,Water_quality_M,Water_quality_T,Water_quality_F,Years_in_education_M,Years_in_education_T,Years_in_education_F
Sweden,TOTTR,2016,100,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,TOTTR,2017,100,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Israel,PUBTOTTR,2010,95.5,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2011,96,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2012,96.3,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2013,96.6,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2014,96.7,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2015,96.8,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2016,96.8,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2017,96.7,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2018,96.8,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBTOTTR,2019,96.9,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Belgium,PUBTOTTR,2010,74.976,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2011,77.1947,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2012,76.7569,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2013,79.1271,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2014,80.5097,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2015,81.9254,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2016,82.8447,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2017,83.3278,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2018,84.3394,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBTOTTR,2019,86.8814,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Greece,INDEPDTR,2010,0,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,INDEPDTR,2011,0,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Luxembourg,TOTTR,2010,98.7,12,0.5,77,77,76,5.52,3.82,1.88,70,66,63,80.3,75.8,71.5,0.6,0.6,0.5,39264,769053,21,2.02,1.59,1.4,1.7,1.9,80.1,82.8,85.4,"","",7,maybe,6.8,2.69,2.35,1.99,63062,"","",94,93,92,1.9,74,65,72,69,67,1.7,549,428,483,483,484,"","","",91,85,satisfying,83,15,15.1,15.2
Luxembourg,TOTTR,2011,100,12,0.5,77,77,76,5.52,3.82,1.88,70,66,63,80.3,75.8,71.5,0.6,0.6,0.5,39264,769053,21,2.02,1.59,1.4,1.7,1.9,80.1,82.8,85.4,"","",7,maybe,6.8,2.69,2.35,1.99,63062,"","",94,93,92,1.9,74,65,72,69,67,1.7,549,428,483,483,484,"","","",91,85,satisfying,83,15,15.1,15.2
Luxembourg,TOTTR,2012,100,12,0.5,77,77,76,5.52,3.82,1.88,70,66,63,80.3,75.8,71.5,0.6,0.6,0.5,39264,769053,21,2.02,1.59,1.4,1.7,1.9,80.1,82.8,85.4,"","",7,maybe,6.8,2.69,2.35,1.99,63062,"","",94,93,92,1.9,74,65,72,69,67,1.7,549,428,483,483,484,"","","",91,85,satisfying,83,15,15.1,15.2
Luxembourg,TOTTR,2013,100,12,0.5,77,77,76,5.52,3.82,1.88,70,66,63,80.3,75.8,71.5,0.6,0.6,0.5,39264,769053,21,2.02,1.59,1.4,1.7,1.9,80.1,82.8,85.4,"","",7,maybe,6.8,2.69,2.35,1.99,63062,"","",94,93,92,1.9,74,65,72,69,67,1.7,549,428,483,483,484,"","","",91,85,satisfying,83,15,15.1,15.2
Luxembourg,TOTTR,2014,98.5,12,0.5,77,77,76,5.52,3.82,1.88,70,66,63,80.3,75.8,71.5,0.6,0.6,0.5,39264,769053,21,2.02,1.59,1.4,1.7,1.9,80.1,82.8,85.4,"","",7,maybe,6.8,2.69,2.35,1.99,63062,"","",94,93,92,1.9,74,65,72,69,67,1.7,549,428,483,483,484,"","","",91,85,satisfying,83,15,15.1,15.2
Luxembourg,TOTTR,2015,98.5,12,0.5,77,77,76,5.52,3.82,1.88,70,66,63,80.3,75.8,71.5,0.6,0.6,0.5,39264,769053,21,2.02,1.59,1.4,1.7,1.9,80.1,82.8,85.4,"","",7,maybe,6.8,2.69,2.35,1.99,63062,"","",94,93,92,1.9,74,65,72,69,67,1.7,549,428,483,483,484,"","","",91,85,satisfying,83,15,15.1,15.2
New Zealand,PUBTOTTR,2010,81.8,5,"",78,79,79,21.37,15.11,8.63,82,77,72,81.3,65.7,51.8,1.9,1.3,0.7,"",388514,26,"","","",4.7,"",80,81.7,83.4,"","",7.2,maybe,7.4,0.72,0.74,0.75,40043,98,"",95,96,96,2.4,93,"",88,88,88,2.5,554,459,503,506,509,14.83,14.87,14.95,80,91,satisfying,87,17.2,17.7,18.2
New Zealand,PUBTOTTR,2011,82,5,"",78,79,79,21.37,15.11,8.63,82,77,72,81.3,65.7,51.8,1.9,1.3,0.7,"",388514,26,"","","",4.7,"",80,81.7,83.4,"","",7.2,maybe,7.4,0.72,0.74,0.75,40043,98,"",95,96,96,2.4,93,"",88,88,88,2.5,554,459,503,506,509,14.83,14.87,14.95,80,91,satisfying,87,17.2,17.7,18.2
New Zealand,PUBTOTTR,2012,82,5,"",78,79,79,21.37,15.11,8.63,82,77,72,81.3,65.7,51.8,1.9,1.3,0.7,"",388514,26,"","","",4.7,"",80,81.7,83.4,"","",7.2,maybe,7.4,0.72,0.74,0.75,40043,98,"",95,96,96,2.4,93,"",88,88,88,2.5,554,459,503,506,509,14.83,14.87,14.95,80,91,satisfying,87,17.2,17.7,18.2
New Zealand,PUBTOTTR,2013,82,5,"",78,79,79,21.37,15.11,8.63,82,77,72,81.3,65.7,51.8,1.9,1.3,0.7,"",388514,26,"","","",4.7,"",80,81.7,83.4,"","",7.2,maybe,7.4,0.72,0.74,0.75,40043,98,"",95,96,96,2.4,93,"",88,88,88,2.5,554,459,503,506,509,14.83,14.87,14.95,80,91,satisfying,87,17.2,17.7,18.2
New Zealand,PUBTOTTR,2014,82,5,"",78,79,79,21.37,15.11,8.63,82,77,72,81.3,65.7,51.8,1.9,1.3,0.7,"",388514,26,"","","",4.7,"",80,81.7,83.4,"","",7.2,maybe,7.4,0.72,0.74,0.75,40043,98,"",95,96,96,2.4,93,"",88,88,88,2.5,554,459,503,506,509,14.83,14.87,14.95,80,91,satisfying,87,17.2,17.7,18.2
New Zealand,PUBTOTTR,2015,84.1,5,"",78,79,79,21.37,15.11,8.63,82,77,72,81.3,65.7,51.8,1.9,1.3,0.7,"",388514,26,"","","",4.7,"",80,81.7,83.4,"","",7.2,maybe,7.4,0.72,0.74,0.75,40043,98,"",95,96,96,2.4,93,"",88,88,88,2.5,554,459,503,506,509,14.83,14.87,14.95,80,91,satisfying,87,17.2,17.7,18.2
New Zealand,PUBTOTTR,2016,84.1,5,"",78,79,79,21.37,15.11,8.63,82,77,72,81.3,65.7,51.8,1.9,1.3,0.7,"",388514,26,"","","",4.7,"",80,81.7,83.4,"","",7.2,maybe,7.4,0.72,0.74,0.75,40043,98,"",95,96,96,2.4,93,"",88,88,88,2.5,554,459,503,506,509,14.83,14.87,14.95,80,91,satisfying,87,17.2,17.7,18.2
United Kingdom,PUBTOTTR,2010,99.5,11,0.3,81,81,81,17.66,12.15,6.56,80,75,70,81.3,77.7,74.3,0.2,0.2,0.1,28715,548392,26,3.1,7.02,4.9,4.5,4.2,79.4,81.2,83,7.1,6.8,6.9,maybe,6.7,1.3,1.13,0.95,43732,"","",94,94,94,1.9,83,60,69,69,69,3.1,546,466,498,500,502,14.97,14.92,14.86,69,82,satisfying,85,17,17.5,18
United Kingdom,PUBTOTTR,2014,100,11,0.3,81,81,81,17.66,12.15,6.56,80,75,70,81.3,77.7,74.3,0.2,0.2,0.1,28715,548392,26,3.1,7.02,4.9,4.5,4.2,79.4,81.2,83,7.1,6.8,6.9,maybe,6.7,1.3,1.13,0.95,43732,"","",94,94,94,1.9,83,60,69,69,69,3.1,546,466,498,500,502,14.97,14.92,14.86,69,82,satisfying,85,17,17.5,18
Japan,PUBNOTR,2010,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2011,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2012,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2013,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2014,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2015,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2016,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2017,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2018,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,PUBNOTR,2019,0,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Slovenia,TOTTR,2010,86.9317,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2011,89.591,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2012,88.92,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2013,90.32,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2014,90.52,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2015,91.72,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2016,92,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2017,95.7,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,TOTTR,2018,97.2,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Czech Republic,INDEPDTR,2010,2.4,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,INDEPDTR,2011,2.4,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,INDEPDTR,2012,0,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,INDEPDTR,2013,0,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,INDEPDTR,2014,0,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,INDEPDTR,2015,0,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,INDEPDTR,2016,0,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
